text,label
daniel hagari tells reporters the israeli military is putting as much pressure as possible on hamas and working as quick as possible to achieve the release of captives,1
britain s interior minister accuses the country s largest police force of being more lenient toward pro palestinian anti israel demonstrators than other groups deepening a political feud sparked by the israel hamas war,1
a farm in khan younis was bombarded and an attack was carried out on the nuseirat refugee camp where dozens of palestinians were killed,0
the israel defense forces says one of its tanks shelled two hezbollah anti tank guided missile launch positions in southern lebanon close to the northern israeli community of yiftah,1
mohamed zaqout the general manager of hospitals in gaza claims that the roof of a building at al shifa hospital gaza s largest was damaged by an israeli strike resulting in deaths and injuries,0
the galilee medical center in nahariya says it has received six injuries from the clashes on the lebanon border including one in critical condition and another in serious condition,0
a doctor who was caring for the elderly in gaza has been killed in israel s latest barbaric attack on a healthcare facility the director of al aqsa hospital told reporters,0
the israel defense forces says that it continuing to prepare for the expected ground offensive in the gaza strip with plans for the expansion of the fighting being approved in recent days,1
the israeli army released footage on october of its maglan commando unit deploying a new precision guided mm mortar bomb called the iron sting against hamas in gaza,1
the united nations chief said tuesday he was deeply alarmed by the intensification of the conflict between israel and hamas as fierce fighting raged in gaza,0
al jazeera s youmna elsayed reporting from southern gaza says numerous israeli army attacks occured across the gaza strip today including three in the south of the strip where israeli forces told palestinian civilians to move to for safety,0
israeli occupation bulldozers sunday closed the northern entrance to the city of salfit with earth mounds,1
us vice president kamala harris tells reporters while traveling in london that every palestinian in gaza who evacuates the hamas run enclave due to the war will be allowed to return,0
colonial israeli settlers forcibly uprooted dozens of ancient olive trees today in the town of kafr al deek in the occupied west bank province of salfit according to local sources,0
hagari the army spokesman has shared a black and white video on social media of the raids saying they came in response to launches from lebanon towards israel over the past day,1
the israel defense forces says it carried out strikes against some hamas targets in the gaza strip over the past day and killed several field commanders and other terror operatives,1
the hamas run health ministry claims a blast has killed multiple people near the territory s al shifa hospital in gaza city an afp journalist at the scene says they saw multiple bodies beside a damaged ambulance,0
hamas issues a claim of responsibility for an earlier rocket attack against israel from lebanon,0
al jazeera arabic s correspondent in northern gaza emad zaqout has described the situation there as extremely difficult as israel continues to pound the area in advance of the truce,0
washington us and coalition forces in iraq and syria have been targeted multiple times in the last day with three minor injuries reported us defense officials say thursday,1
president isaac herzog virtually addresses the pro israel rally in washington from the western wall in jerusalem today we come together as a family one big mishpacha to march for israel,1
the health ministry announces that medical nursing and health profession students who have not been called up for idf reserve duty may be called to serve in the medical system for a limited time with a salary,1
mark regev a senior adviser to israel s leader netanyahu has said that israel will not in his words re occupy gaza but instead plans to maintain a security presence in the enclave,1
a year old israeli soldier was killed wednesday during the israel defense forces ongoing ground operation in northern gaza the idf said thursday the soldier was named as capt yuval zilber,0
philippine president ferdinand marcos jr said filipinos have fled the gaza strip into egypt through the rafah border crossing,0
an anti tank guided missile was fired from lebanon at an area near the northern community of netu a the israel defense forces says the idf does not immediately provide information on potential injuries in the attack,0
the high commissioner for human rights has called for creating the political space for a path out of this horror referring to the ongoing israeli aggression on gaza,0
incoming rocket sirens are again sounding in the northern city of kiryat shmona close to the lebanon border earlier today hezbollah launched a barrage of rockets from lebanon on the city causing some damage,0
the israeli occupation forces today detained palestinians including three women in raids at palestinian owned homes throughout the occupied west bank and east jerusalem,1
prime minister benjamin netanyahu s defined goal for the war at this stage is to deprive hamas of the ability and the motivation to harm israel a senior israeli government source tells reporters,1
you should wake up in this room this is a massacre this is genocide and we re seeing it on tv it can not continue ibrahim khraishi the palestinian ambassador to switzerland told a gathering of un member states in geneva,0
the israeli massacres in the gaza strip continued this morning with the killing of at least civilians and the injury of dozens others as well as the bombing and destruction of another tower building,0
rocket sirens sound in the coastal city of ashdod sending residents running for shelter it is the first time in some hours that rockets were aimed at communities located beyond the gaza border area,0
rocket sirens sound out in dozens of communities across central israel including rishon lezion as hamas claims to have targeted ben gurion airport,0
two palestinian youths were injured by live bullets as israeli forces attacked olive pickers with gunfire in the town of ithna west of hebron said medical sources,0
dozens of israeli settlers wednesday morning stormed the al aqsa mosque compound in occupied jerusalem under protection from israeli occupation police according to local sources,0
one video posted on the israeli military s english language x account showed the entrance to a tunnel which led to a room with an air conditioning unit and nearby bathrooms,1
the israel defense forces says fighter jets have destroyed a hezbollah military compound and an observation post belonging to the terror group in southern lebanon,1
the israel defense forces says troops killed numerous hamas terrorists during ground operations in the gaza strip over the past day as well as striking some targets,1
armed israeli terrorist colonists tonight attacked palestinian residents of masafer yatta in the south of the west bank and opened fire at a vehicle and destroyed it,0
the us news outlet politico citing a leaked dissent memo from the department of state says the american diplomats had two main requests from washington support a ceasefire and more public criticism of israel,0
the un general assembly s committee on economic and financial questions second committee has voted in favor of a resolution affirming the sovereignty of the palestinian people over their natural resources,0
israeli ground forces are inside gaza having entered the enclave overnight from the north army spokesman daniel hagari said saturday morning,1
an israeli attack has damaged the turkish palestinian friendship hospital gaza s leading cancer hospital director sobhi skaik told cnn on monday,0
the israel defense forces will continue ground raids into gaza in the coming days to prepare for the next stages in israel s war against hamas idf spokesperson rear adm daniel hagari said thursday in a televised news conference,1
while hundreds of sick and wounded palestinians are actively seeking shelter at al shifa hospital in gaza israeli forces have launched a full scale military raid,0
israeli warplanes fired a series of missiles heavily in the vicinity of al quds hospital in tel al hawa neighborhood to the southwest of the city of gaza in an attempt to force people who sought refuge there to move toward the south,0
the israeli army s goal is to stop hamas from launching rockets towards israel which disrupt civilian life and consequently the country s economy says defence minister yoav gallant,1
aerial defense forces intercepted a suspicious aerial target detected on the lebanese border before it entered into israeli airspace the military says,1
the israel defense forces says it struck three terror cells in southern lebanon in the last few hours,1
the israeli military is surrounding gaza city and deepening its operations there the israel defense forces chief of staff said in a tv interview thursday halevi said israel has not delivered any fuel into gaza,1
president abdel fattah el sissi of egypt says the ongoing conflict between israel and hamas in gaza is very serious warning of repercussions on the region s security and stability,0
police publish footage of border police officers fighting hamas terrorists in southern israel and rescuing israeli civilians under fire,1
the death toll from the ongoing israeli aggression against the gaza strip and the west bank rose to and wounded since saturday today said the palestinian ministry of health,0
fourteen members of two families were killed tonight in an israeli airstrike targeting a house in the nuseirat refugee camp in the central strip fourteen people were killed in an israeli bombardment of a house in the al dawa area in the said camp,0
rocket sirens are sounding in ashkelon as well as the communities of zikim and karmia closer to the gaza border north of the strip the launches appear timed to coincide with israel s primetime p m,0
several hundred pro palestinian demonstrators rally in support of the hamas terror attack on israel in new york city s times square,0
israel s foreign ministry slams colombia and chile for recalling their ambassadors in protest of israel s war against hamas in gaza even as their citizens were murdered in the october terror attack,1
israeli occupation police today shot and injured a palestinian in occupied east jerusalem according to witnesses they said a policeman opened fire at the youth alleging he attempted a stabbing attack,0
another palestinian from gaza has died while in detention in israel s ofer prison in the occupied west bank,0
senior jordanian officials have condemned what they called israel s cowardly act following its strike on a jordanian field hospital in gaza that left at least seven of its staff injured,0
after the un chief s comments about child casualties here s what to know about the impact of the israeli offensive on gaza s children,0
in the latest rocket barrage from the gaza strip on central israel the magen david adom ambulance service reports four wounded,0
the death toll from the ongoing israeli aggression on the gaza strip since yesterday has risen to palestinians with injured and with extensive damage to residential buildings apartments civilian properties and infrastructure,0
the european union condemns in the strongest possible terms the hamas attacks on israel and stressed israel s right to self defense,1
yoav gallant says that at the end of the war the israeli army will have an absolute freedom of action in gaza without limitations on operations,1
there is a suspected terrorist infiltration into the southern city of sderot the municipality says,0
health ministry spokesman ashraf al qudra said the patients were evacuated with the help of the red cross just hours after the hospital was hit in an israeli attack that killed,0
there are hundreds if not thousands of people who have gathered on a hill overlooking the ofer prison in expectation of these women and minors that are going to be in theory brought here by the israelis on buses,0
the chairman of the qatari committee for the reconstruction of gaza mohammed al emadi described israeli claims about the presence of a building belonging to qatar inside the al shifa hospital as baseless and untrue,0
melissa barrera a mexican actress has been fired from a hollywood film after its production company labelled her pro palestinian social media posts as anti semitic,0
israeli defense officials say they have agreed to allow fuel shipments into the gaza strip for humanitarian operations,0
four palestinians were killed this morning in a new israeli army assault on the northern west bank city of jenin according to the ministry of health,0
prime minister benjamin netanyahu says the second stage of the war against hamas has begun with the entrance of more ground forces into gaza last night,1
fighting has continued along the border since october most recently israel s military said its warplanes had attacked several hezbollah positions in southern lebanon,1
palestinian mothers sheltering in schools and hospitals in central gaza have reported children being dehydrated and severely underweight,0
in the wake of the devastating israeli aggression against the palestinian people in gaza and the west bank the death toll has surged to at least with over others injured the ministry of health said in an update this evening,0
gideon levy a columnist with the israeli haaretz newspaper said the release of several captives held in gaza will spark both celebration and mourning in israel with scores of others still remaining in captivity,0
shani louk a german israeli woman kidnapped by hamas gunmen during the october attack and taken to gaza has been found dead the israeli ministry of foreign affairs has said,0
a rocket launched from the gaza strip in the latest barrage has slammed into a residential area of ashdod local authorities say footage shows a number of cars on fire and smoke rising from between buildings,1
the security cabinet voted last night to put the country officially at war and it can carry out significant military activities the prime minister s office announces,1
an israeli official tells the washington post that a deal with hamas that would see the release of dozens of women and children held by the terror group in the gaza strip is nearing fruition and could be announced within days,0
colonial israeli settlers issued threats today against palestinian civilians in the occupied west bank threatening them with forcible transfer to jordan,0
the israel defense forces says it carried out dozens of airstrikes in the gaza strip overnight including against hamas tunnels command centers weapons storage sites and mortar and anti tank missile launch sites,1
the israel defense forces says it has struck another terror cell in southern lebanon that was preparing to carry out an attack near the northern community of zar it the idf says the cell was targeted with artillery shelling and a drone strike,1
sewage flows in the streets of gaza as all key sanitation services have ceased operating raising the alarming prospect of an enormous surge of gastrointestinal and infectious diseases among the local populations including cholera,0
police and navy forces have carried out a controlled demolition of a large munition that was identified at sea close to the coast of haifa police say they cleared the area of civilians before detonating the suspicious object,1
a washington post analysis using triangulated videos and other data appears to confirm israel s contention that the blast at al ahli hospital on october was not caused by an israeli airstrike but rather a misfired palestinian rocket,1
unrwa spokesperson tamara alrifai has told al jazeera that the palestinian refugee agency was no longer able to provide protection for people coming to its shelters and schools amid israel s ongoing bombardment of the enclave,0
netanyahu has met with families of some people being held by hamas describing the safe return of the captives as a sacred and supreme mission the times of israel has reported,1
rescue workers and medical teams recovered today the bodies of eight people from under the rubble of two houses in the khan younis and rafah governorates in the southern gaza strip that were bombed by the israeli occupation forces,0
seventy six wounded palestinians and foreigners or dual nationals have left the war torn gaza strip for egypt so far today an egyptian official at the rafah crossing says,0
speaking ahead of an expected cabinet vote on a possible captive deal the israeli defence minister said that pressure from israel s operations had helped create conditions for the expected release,1
the israel defense forces says it struck dozens of hamas and palestinian islamic jihad sites across the gaza strip in the last few hours,1
us secretary of state antony blinken argues that the goal of the war can not only be to defeat hamas but also to create a brighter future that includes a two state solution,0
the israeli occupation forces renewed this afternoon the bombing of several towns and villages in southern lebanon,1
fuel shortages and worsening sanitation in the gaza strip are shaping up to be the perfect storm for the spread of disease the united nations children s fund unicef has warned,0
piercing air raid sirens ring out over the israeli port city on the red sea fighter jets thundered in the blue skies above,0
chris gunness said the captive release deal which is set to go into effect tomorrow shows that hamas and israel are able to negotiate when the proper interlocutors are involved and pressure is applied,0
the israel defense forces says it struck an anti tank guided missile atgm squad in southern lebanon preparing an attack against northern israel the military says it also hit another two atgm positions in the area,1
a palestinian youth was killed by israeli occupation forces on saturday evening in the city of hebron raising the death toll in the west bank since this morning to five including a child medical sources said dr,0
in an interview un secretary general antonio guterres says the end of israel s war on gaza could provide a chance to end decades of violence and oppression this is a starting point for a serious negotiation for a two state solution,0
at least palestinians were wounded tonight by live ammunition fired by israeli occupation forces in the towns of beit furik and aqraba to the south of nablus in the occupied west bank according to local and medical sources,0
the death toll of the ongoing brutal israeli aggression on the gaza strip has risen to with others injured since early today morning according to a latest update by the ministry of health moh,0
us senator bernie sanders rejects calls for a ceasefire in gaza breaking from a growing group of progressive lawmakers who have been leading such a call in recent weeks i don t know how you can have a ceasefire,1
us secretary of state antony blinken says he welcomes israel s agreed pauses in its offensive in gaza but that more needed to be done i think some progress has been made blinken says speaking in new delhi,1
rocket warning sirens are activated in kissufim a kibbutz along the border with the gaza strip,0
prime minister benjamin netanyahu makes a statement at the start of the security cabinet meeting calling for all the citizens of the country to unite since this morning the state of israel has been at war,1
the pa s foreign ministry issued a statement condemning the israeli army s occupation and evacuation of al shifa hospital,0
the government is slated to advance new measures that will allow police to use live fire against israeli citizens who are blocking roads or entrances to towns during a multi front war the kan public broadcaster reports,1
we ve been reporting about four people including two journalists who were killed in israeli attacks in southern lebanon,0
incoming rocket sirens are sounding in towns close to the border with lebanon the alerts are activated in hanita metzuba betzet shlomi lehman achziv miluot industrial zone in the western galilee,0
a report in the semiofficial egyptian news outlet al akhbar claims that cairo is close to reaching a deal for a humanitarian pause in fighting in gaza in exchange for a swap of prisoners and hostages being held by hamas,1
israeli warplanes fired several missiles at four residential towers in the al zahra area in the central gaza strip destroying them in total according to local sources,0
the israel defense forces says ground forces killed several hamas operatives including members of the terror group s elite nukhba forces who participated in the october massacre,1
israeli prime minister benjamin netanyahu made clear on monday that israel would not agree to a ceasefire as the country s ground operations in gaza intensify he said while the bible says there is a time for peace he said this is a time for war,1
in an interview with al jazeera a spanish minister has called on the international community to sanction israel which she accused of a planned genocide of palestinians in gaza,0
nine palestinian civilians were murdered this evening in an israeli airstrike which hit a residential building located in the al zaytoun neighborhood of gaza city according to local sources,0
idf chief of staff lt gen herzi halevi told troops on the gaza border earlier that the military is solely focused on dismantling hamas we are at war you understand that from day one,1
finance minister bezalel smotrich calls on prime minister benjamin netanyahu and senior opposition figure mk benny gantz a former idf chief of staff and defense minister to immediately form an emergency government to manage the war,1
riyadh saudi arabia arab and muslim leaders say they reject israeli claims of self defense in gaza and demand an immediate halt to military operations there against hamas after more than a month of war,0
amnon shashua who heads the self driving car company mobileye is calling for prime minister benjamin netanyahu s ouster amid the fallout of the october hamas onslaught,0
as outrage grew over his comments blaming the security and intelligence services for the devastating october attack prime minister benjamin netanyahu deletes the statement,0
israeli occupation forces seized three vehicles belonging to palestinian residents in the town of al dhaheriya south of the occupied west bank city of hebron,0
speaking after netanyahu defense minister yoav gallant says there is not one moment he is not thinking about the hostages over the last day we advanced to a new stage in the war he says,1
the leader of a prominent iranian backed militia in iraq threatens to attack american bases in retaliation if the united states intervenes in the war between hamas and israel in gaza,0
seven palestinians were tuesday injured by live bullets including two critically during confrontations with israeli occupation forces in the city of tubas in the northern west bank,0
the director at gaza s shifa hospital says they have completely lost power as the last generator ran out of fuel,0
the european union unequivocally condemns attacks by the palestinian group hamas on israel and called for an immediate stop to the violence,1
security forces are still trying to extricate an undisclosed number of israelis who have been held hostage for hours by hamas gunmen inside the dining hall at kibbutz be eri,1
israeli forces have arrested palestinians in the occupied west bank overnight the commission for prisoners and ex detainees affairs has said most of the arrests were in nilin village by ramallah the commission said on telegram,0
european leaders roundly condemn the massive assault by the hamas terror group on israel,1
israeli colonists wednesday attacked a house in masafer yatta south of hebron uprooted fruit trees and damaged drinking water tanks,0
washington us president joe biden announces that american citizens looking to leave gaza will be able to do so later today,0
labor party leader merav michaeli says the government is failing to lead israel during its toughest moments and demands that prime minister benjamin netanyahu be ousted from office immediately,0
four palestinians were monday killed by israeli forces during a raid into the occupied west bank city of tulkarm,0
the israel defense forces says a number of rockets were fired from lebanon at israel the military says there are no injuries in the latest attack on the northern frontier following an exchange of fire with gunmen earlier today,0
an expansion of ground operations in gaza means israel s army is beefing up the pressure on hamas mark regev senior adviser to israeli prime minister benjamin netanyahu told cnn s jake tapper on friday,1
israeli occupation forces wednesday dawn stormed the al shifa medical complex west of gaza city after besieging it for the sixth day in a row,0
local sources tell us that israeli special forces using a civilian car entered the eastern part of tulkarem about an hour ago they then targeted a car carrying four palestinian men and riddled it with bullets,1
gaza hospitals said people including children and women were killed since this morning in addition to the injury of people,0
dozens of palestinian citizens have been murdered and many more sustained injuries over the last hours as israeli airstrikes continued to rain down on the gaza strip for the th consecutive day,0
prime minister benjamin netanyahu meets with soldiers on the northern border and issues words of warning to the hezbollah terror group amid repeated clashes on the border with lebanon,1
armed israeli colonists attacked this evening palestinian farmers harvesting their olive crops in the masafer yatta area south of hebron eyewitnesses told wafa correspondent,0
commissioner general philippe lazzarini of the united nations relief and works agency for palestine refugees in the near east unrwa says the number of facilities hit and civilians killed can not just be collateral damage,0
a us submarine that deployed to the middle east on sunday is a guided missile submarine variant that is not capable of firing nuclear weapons the associated press news agency reported citing a us defence official,1
if you tell a lie big enough and keep repeating it people will eventually come to believe it this quote was attributed to joseph goebbels nazi chief propagandist,0
the number of palestinians killed since october has risen to including more than children according to the government media office,0
the lebanese group has claimed responsibility for an attack that targeted a house used by israeli soldiers in metulla in northern israel,0
the uk needs israel to win the war with hamas in gaza britain s ambassador to israel simon walters says hamas must not remain in control in the gaza strip he tells army radio in an interview adding that israel must adhere to the laws of war,1
qatar based al jazeera reports talks are advancing on a deal to release israeli hostages in gaza which would include a ceasefire the report can not be verified or corroborated,1
the israel defense forces says troops of the paratroopers brigade including senior officers are working to clear the southern city of sderot of suspected palestinian terrorists who infiltrated into israel over the past two days,1
three palestinians were killed and others injured during an israeli assault on the occupied west bank city of jenin and its refugee camp sources confirmed,0
the israel defense forces says it has killed the commander of hamas s deir al balah battalion in an overnight airstrike in the gaza strip,1
footage shows israeli airstrikes against hezbollah positions in southern lebanon in response to repeated rocket and missile fire on northern israel clips shared online show massive plumes of smoke near the lebanese village of rmeish,1
israeli airstrikes in gaza overnight were said to hit the home of relatives of mohammad deif the hamas military commander in a the qizan an najjar neighborhood in khan younis,1
criticism is pouring in after freed hostage yocheved lifshitz appeared to praise her hamas captors and criticize israel at a press conference earlier in the day,0
channel news reports that the families of nurit cooper and yocheved lifshitz have been notified of their release from hamas captivity both were abducted from their homes in kibbutz nir oz their husbands remain in gaza,1
israeli occupation bulldozers demolished a palestinian owned house in sheikh jarrah neighborhood in occupied jerusalem,0
the israeli occupation forces today demolished two homes and a stone owned by two siblings and a stone and marble factory in the village of wadi fukin west of bethlehem according to a local official,0
israeli bombs have hit across the gaza strip on tuesday with one of the most deadly attacks killing palestinians the majority women and children in a school in bureij camp in central gaza according to wafa,0
the palestine red crescent society prcs today said it was deeply concerned about the escalating humanitarian crisis in the gaza strip as a result of the israeli occupation attacks against the protected population including medical teams,0
foreign minister eli cohen says on x the diplomats were summoned over false claims made by the spanish and belgian prime ministers,1
seven palestinians including two children were killed by israeli forces in several areas in the occupied west bank in the span of hours raising the number of palestinians killed by israeli forces in the west bank since october th to,0
a palestinian youth was shot with live ammunition and dozens of others suffocated tonight in confrontations with israeli forces in the town of tarqumiyah northwest of hebron said wafa correspondent,0
church leaders are worried about israeli settler attempts to seize a considerable tract of land in the armenian quarter in occupied east jerusalem,0
iran s foreign minister warns that lebanese and palestinian terror groups have their finger on the trigger in anticipation of an israeli ground offensive in the hamas ruled gaza strip,0
dozens of settlers from flashpoint yitzhar stormed the lands of the neighboring palestinian village of burin assaulting farmers and setting fire to vehicles while vandalizing and stealing equipment and produce the yesh din rights group says,0
the israel defense forces says combat helicopters are carrying out new strikes in lebanon the idf does not immediately provide further details the strikes come after a number of gunmen infiltrated into northern israel from lebanon earlier,1
as the cia chief continues his middle east tour experts say the talks about a potential ceasefire in return for the release of a number of captives appear to be gaining momentum,0
the qataris are the ones that made a significant impact to bring about this agreement it took four weeks of hard work trying to convince the israelis and hamas to make some concessions to get to this point,0
an israeli official says he is hopeful a significant number of captives could soon be released by hamas i m hopeful we can have a deal in the coming days michael herzog israel s ambassador to the us said in an interview on abc s this week,1
the israel defense forces idf on wednesday said it has struck over targets belonging to terrorist organizations in the gaza strip since the war began on october,1
a rally expressing solidarity with gaza is taking place in pakistan s capital islamabad there have been rallies across the country and there are going to be more because people are appalled by what they are seeing on their screens,0
dozens of people were killed and injured in israeli airstrikes and artillery shelling at homes and schools housing displaced people in the gaza strip,0
at least palestinians were killed and others were injured this evening in a series of israeli airstrikes which targeted various residential areas in the central and southern gaza strip,0
israel s military has targeted the solar panel system at the al shifa hospital complex in gaza media reports say,1
justin trudeau told reporters this morning that his government is calling for a pause in the fighting in gaza to allow captives to be released get foreign nationals out of the territory and get assistance in,0
the israeli military calls on residents of southern and central israel to remain close to bomb shelters amid a massive barrage of rockets from the gaza strip over the past half an hour,0
the israeli national security committee has convened to discuss a bill for the introduction of the death penalty against palestinian fighters the proposal was advanced by the party of far right national security minister itamar ben gvir,1
yossi beilin an ex israeli justice minister and former negotiator during the oslo accords says it is much premature to say what the israeli military presence will be in gaza after the war,1
the number of palestinians killed during israeli aggression against the gaza strip and the west bank has risen to while the number of wounded has reached more than,0
dozens of palestinians civilians were wednesday killed and others were injured after israeli warplanes bombed a school affiliated with the united nations relief and works agency for refugees unrwa in western gaza,0
the head of the un s health agency tedros adhanom ghebreyesus has responded to an attack on the gaza city hospital which remains besieged by israeli tanks,0
israeli settlers monday opened a settler only road on the lands of the town of tuqu southeast of bethlehem,1
a young palestinian man sustained injuries and another was apprehended this evening during confrontations with israeli occupation forces in the town of hable in the occupied west bank province of qalqilia according to local sources,0
the israel defense forces says it has killed the commander of hamas s west khan younis battalion madhat mubasher in an overnight airstrike in the gaza strip,1
iran s foreign minister says hamas is ready to release hostages abducted from israel and that tehran can play a role in an exchange deal,0
iran said that the us would be hit hard if washington did not implement a ceasefire in gaza,0
israeli fighter jets struck a number of sites belonging to the hezbollah terror group in southern lebanon after rockets were identified being fired at israel the military says,1
national security council spokesperson john kirby added that there will be two humanitarian corridors for people to flee from northern gaza and that israel has said that there will be no military operations in those areas during those periods,0
the un agency ocha has recorded settler attacks against palestinians resulting in palestinian casualties incidents damage to palestinian owned property incidents or both casualties and damage to property incidents,0
israelis hold a minute of standing silence to commemorate the victims of hamas s october massacre across southern israel as memorial services get underway today,1
saudi arabia s foreign minister faisal bin farhat says this constitutes the beginning of a political process aimed at ending the war on gaza and securing the immediate flow of humanitarian aid into the besieged coastal enclave,0
four palestinian farmers were massacred today when an israeli airstrike targeted their vehicle in the town of bani suhaila to the east of khan yunis in the southern gaza strip according to local and media sources,0
doctors without borders nurse emily callahan says medical teams in gaza have pledged to stay to help people under israeli bombardment,0
rocket alert sirens sound in the southern city of beersheba residents report hearing at least two explosions although it is not immediately clear if they are impacts or interceptions there are no immediate reports of injuries or damage,1
a rocket launched from lebanon has landed in the northern city of kiryat shmona setting a car ablaze firefighters are at the scene working to extinguish the fire,0
three people are wounded in rocket strikes in the jerusalem region the magen david adom ambulance service says,0
sirens are sounding in tel aviv and suburbs including petah tikva rocket alarms also sound in areas north of tel aviv including the cities of ra anana herzliya and kfar saba,0
idf spokesman rear adm daniel hagari says israel will change the security situation in the north amid repeated attacks by the iran backed hezbollah terror group and allied palestinian factions,1
the israeli death toll from the hamas onslaught against the jewish state has surpassed people report hebrew media outlets citing health officials,0
air raid sirens sound across central israel including tel aviv bat yam holon rishon lezion and other areas following a barrage of rockets from gaza,0
a palestinian youth was injured by live bullets while dozens suffered from suffocation at dawn on tuesday during violent confrontations that broke out between palestinians and the occupation forces that stormed the town of qabatiya south of jenin,0
the israel defense forces releases a radio recording of the head of the southern command maj gen yaron finkelman telling troops operating in the gaza strip that there can be no result other than victory,1
democratic rep ilhan omar met yesterday with the families of american israeli hostages currently being held by terror groups in gaza her office announces,0
israel is accountable for atrocities committed against al fakhoura school where thousands of displaced palestinians took refuge after their homes were bombed says basem naim a member of hamas s political bureau,0
an israeli soldier was moderately wounded by an explosive device during an overnight raid in the west bank village of burqa the israel defense forces says,1
residents of the al shati refugee camp have issued repeated calls for the world to intervene to stop the war in gaza on thursday al jazeera interviewed zak hania while he was still at home,0
elon musk announced in a post on x that his company will send all money made from advertising and subscriptions associated with the war in gaza to hospitals in israel as well as to the red cross and red crescent in gaza,1
a palestinian minor today was injured after an explosive device left behind by the israeli army went off in the town of tubas said a local official,0
the israeli occupation authorities continued today to close the king hussein bridge al karama border crossing with jordan for palestinian travelers according to the palestinian crossings authority,0
israeli forces say their air force has struck more than hamas targets in the gaza strip within one day,1
israeli occupation forces today attacked a protest in support of gaza on salah al din street in jerusalem,0
suspected drone infiltration alarms sound in the northern communities of yir on avivim dovev sassa baram and matat close to the lebanon border the idf quickly confirms the incident to be a false alarm,0
the hamas terror group claims to have targeted an israeli tank with an anti tank guided missile on the gaza border near the southern gaza city of khan younis there is no immediate comment from the idf on the incident,0
at least people were killed this evening and others were injured in a new massacre committed by the israeli occupation forces by targeting a residential apartment in hamad city west of khan yunis south of the gaza strip,0
german air force chief commander general ingo gerhartz visits sheba medical center near tel aviv today while at the hospital israel s largest he takes the time to donate blood,1
speaking to al jazeera haaretz columnist gideon levy says the current sentiment within israeli society is united on the release of as many captives as possible,1
the palestinian prisoners association has confirmed earlier reports about palestinian prisoners being released today saying that this is the number given to it by israeli authorities the list includes women and minors,0
hamas calls us president joe biden s comments inflammatory after he condemned the group s unprecedented attack on israel as sheer evil,0
in a readout of his call with biden netanyahu s office says he told the us leader we ve never seen such savagery in the history of the state nor since the holocaust they took dozens of children bound them up burned them and executed them,1
families of hostages held in gaza say they told israeli prime minister benjamin netanyahu they would only accept an everyone in return for everyone deal which would secure the immediate release of all hostages,1
with the force of israeli airstrikes ripping bodies apart gazans are having a hard time recognizing those killed and many of the dead are being identified with a number rather than a name reuters reports,0
following the terrible images of the attacks in gaza palestinian authority president mahmoud abbas made a speech on saturday night wherein he directly addressed us president joe biden,0
imran hussain the uk labour party s spokesman on workers rights says he is resigning over party boss keir starmer s refusal to advocate for a humanitarian ceasefire in gaza,0
police say a rocket launched from the gaza strip landed on a road in a town near jerusalem the rocket impact causes damage in mevaseret zion but no injuries,0
just three of the members of the israeli cabinet voted against the truce deal all three are ministers from jewish power otzma yehudit a far right political party in israel headed by national security minister itamar ben gvir,0
a palestinian hospital worker was killed today in an israeli shelling of a hospital in beit lahyia north of the gaza strip according to wafa correspondent,0
haniyeh said he is confident in palestinians ability to outlast the israeli offensive on gaza and emerge victorious from the war without an iota of doubt if the enemy wants it to be a long battle our capacity is even longer he said,0
the hamas terror group publishes images showing its members infiltrating into israel the pictures show hamas terrorists raiding an israeli army post on the gaza border,0
a young palestinian man sustained injuries tonight when israeli occupation forces opened fire on his vehicle in the town of ni lin located west of ramallah in the occupied west bank according to local sources,0
rocket alert sirens sound in tel aviv and bat yam for the first time today there are no immediate reports of injuries or damage,1
fresh rocket alerts sound throughout the southern region and in cities south of tel aviv including holon and rishon lezion,0
anti tank guided missiles were launched from lebanon at israeli troops operating in the netu a and biranit areas on the northern border the israel defense forces says,1
the israeli army says it coordinated with jordan to air drop vital medical supplies to a field hospital in the gaza strip,0
ukraine s president writes a long post condemning the devastating hamas terror assault on israel and says that all its details should be revealed to the world here is the post in full horrible news from israel,1
israeli settlers monday attacked palestinians homes in the town of ainabus southwest of the occupied west bank city of nablus,0
palestinian civilians were sunday evening killed after israeli warplanes bombed two houses in the nuseirat camp in the central gaza strip,0
dozens of innocent palestinian civilians including children were killed and many more injured in a series of israeli airstrikes over the last night across the gaza strip as the israeli aggression on the territory enters its st day,0
israeli occupation army thursday forced palestinians in khirbet tana a part of the town of beit furik east of nablus to leave the land after demolishing a number of its homes,1
footage shared by palestinian activist saleh al jafarawi on instagram shows intense shelling in different areas in gaza last night and victims being brought to a hospital,0
a lebanese husband and his wife sere killed today in an israeli artillery shelling on the village of shebaa in southern lebanon the lebanon s national news agency has reported,0
israeli airstrikes on the gaza strip and army bullets in the west bank killed palestinians and wounded more than others today said the palestinian ministry of health,0
marah bakeer is one of palestinian women and children who were released from israeli prisons on friday in exchange for hamas captives under a qatar mediated deal that includes a four day truce in gaza,0
our correspondents in ramallah are reporting that small protests against blinken s visit are taking place people said that the us is part of the aggression and also protested against the atrocities being committed in gaza,0
the discussions with egyptian president abdel fattah el sisi will centre on how to end israel s aggression against the palestinians a palace statement says,0
qatar condemns israel s strikes in jabaliya in northern gaza and warns that expanded attacks on the strip would undermine mediation and de escalation efforts,0
