text,label
"Israeli soldiers manning a checkpoint south of Jerusalem today shot and killed three Palestinians during an alleged attack on the checkpoint, according to witnesses  Several soldiers were also reported to have been injured",0
The Israeli occupation forces today detained 69 Palestinians in raids at their homes in various areas of the occupied Palestinian territories,0
Nine people were killed and others were injured today as a result of a series of Israeli airstrikes on various areas in the Gaza Strip,0
"Israeli occupation forces tonight raided the Al-Shifa hospital, west of Gaza City, for the second time within 24 hours 
Local sources said that Israeli bulldozers and tanks raided the medical complex from its western entrance tonight",0
"Israeli colonists opened live fire at Palestinian residents’ homes in the village of al-Lubban ash-Sharqiya, south of Nablus",0
Around 50 civilians were killed and dozens of others injured tonight in a new massacre carried out by Israeli warplanes in the Sabra neighborhood in the center of the Gaza Strip,0
"Israeli colonists today forced at gunpoint a Palestinian family to leave its land in the town of Tuquo, southeast of Bethlehem, and seized the family's furniture, solar cells, and water tanks, according to a local official",0
"Two Palestinians were injured this evening, one of them seriously, during confrontations with the Israeli occupation forces in the village of Fahma, south of the northern West Bank city of Jenin",0
"Israeli occupation forces today shot and wounded a Palestinian youth before detaining him near the town of Beit Ur al-Tahta, west of Ramallah",0
"Dozens of Israeli settlers Wednesday morning stormed the Al-Aqsa Mosque compound in occupied Jerusalem, under protection from Israeli occupation police, according to local sources",0
"Israeli occupation forces Wednesday carried out a wide-scale detention campaign in the West Bank, detaining 52 Palestinians, including 15 female university students",0
"Israeli occupation forces demolished the house of the slain Palestinian youth Khairy Alqam in Ras al-Amud neighborhood in the town of Silwan, south of occupied Jerusalem's Aqsa Mosque",0
"25 Palestinian civilians were Wednesday killed, and others were injured, as a result of a series of raids carried out by occupation warplanes on homes in the Sheikh Radwan neighborhood in the northern Gaza Strip",0
"UNICEF Executive Director Catherine Russell Tuesday issued a statement on her visit to the Gaza Strip, noting that: ""inside the Strip, there is nowhere safe for Gaza’s one million children to turn",0
"Israeli occupation forces Wednesday dawn stormed the Al-Shifa Medical Complex, west of Gaza City, after besieging it for the sixth day in a row",0
"Israeli occupation forces began Wednesday dawn demolishing a house in the village of Shuqba, west of Ramallah",0
"Israeli occupation forces tonight smashed the glass windows of several cars belonging to Palestinians in the village of Husan to the west of Bethlehem, said a local official",0
"The Israeli aggression today against Tulkarm city and its refugee camp, in the north of the West Bank, caused enormous destruction to the streets, infrastructure, and property",0
"The Israeli military’s repeated, apparently unlawful attacks on medical facilities, personnel, and transport are further destroying the Gaza Strip’s healthcare system and should be investigated as war crimes, Human Rights Watch (HRW) said today",0
"A Palestinian injured two weeks ago during an Israel army assault on the northern West Bank city of Jenin has died today of his wounds, according to the Ministry of Health",0
The Prisoners’ Commission and the Prisoner’s Society accused the Israel Prison Service (IPS) of assassinating a Palestinian detainee and hiding information about his death,0
Dozens of Palestinian civilians suffocated on Tuesday after inhaling poisonous gas fired by the occupation forces in the vicinity of the Thabet Thabet Governmental Hospital in the city of Tulkarm,0
"Palestinian volleyball stars Hassan Zuaiter and Ibrahim Qassi'a, players of the Friendship Club and the national team, were both killed in an Israeli bombing that targeted the Jabalia camp in the Gaza Strip",0
"Israeli forces Tuesday morning detained 28 Palestinians during raids into several areas in the occupied West Bank, sources confirmed 
In Jerusalem, the occupation forces detained seven, while in Hebron, seven more were detained",0
"10 Palestinians were killed and others were injured on Tuesday after Israeli occupation aircraft bombed two houses in Khan Yunis, south of the Gaza Strip",0
"The Israeli occupation forces Tuesday blew up a house in the village of Urif, south of Nablus",0
"A Palestinian youth was killed at dawn on Tuesday after being shot by the Israeli occupation forces, near the town of Beit Ainun, northeast of the occupied West Bank city of Hebron",0
"Israeli forces Monday evening and Tuesday have killed seven Palestinians during the ongoing massive military raid in Tulkarm city and refugee camp, north of the occupied West Bank",0
"Israeli occupation forces Monday evening stormed the village of Urif, south of the city of Nablus, and raided the family home of slain Palestinian Muhannad Faleh Shehadeh, after surrounding it",0
"Two Palestinian youths were Monday evening killed by Israeli forces during a military raid in the refugee camp of Tulkarm, east of the occupied West Bank city of Tulkarm, according to a statement by The Ministry of Health",0
"Israeli occupation soldiers and colonists continue to seize a house in the town of Ya'bad, west of Jenin",0
"Dozens of Palestinian civilians were Monday evening killed and injured in an Israeli bombing on Jabalia camp, north of the Gaza Strip",0
"The occupation army targeted with artillery a media convoy in the border town of Yaroun in southern Lebanon, wounding a journalist with minor injuries, and damaging one of the broadcast vehicles",0
Four Palestinian youths were Monday evening injured by live bullets during the Israeli occupation forces’ storming of the West Bank city of Qalqilya,0
"Six Palestinians were killed, and others were injured, including children and women, after the Israeli occupation aircraft bombed a house owned by Al-Shafi’i family in the town of Bani Suhaila, east of Khan Yunis, in the southern Gaza Strip",0
"Israeli occupation forces Monday fired bullets at farmers in the village of Zabuba, west of Jenin, while they were picking olives on their lands located behind the separation and apartheid wall",0
The Israeli war machine continued today to strike civilian homes in the besieged Gaza Strip killing women and children and wounding many others,0
"The Israeli occupation forces prevented residents of Khirbet Jabait, northeast of Ramallah, from returning to their homes, today said Omran Abu Alia, one of the residents of the community",0
"Israeli colonists today, and for the third time, attacked a Palestinian house in Masafer Yatta, south of Hebron, and destroyed fruitful trees",0
"Dozens of people were killed and injured on the 38th day of Israel’s barbaric aggression on the Gaza Strip while thousands of people are still trapped in the hospitals in Gaza City, suffering from lack of food, water and medical supplies",0
An elderly Palestinian man was shot and killed this morning by Israeli occupation forces during a raid on the administrative building of the Islamic Charitable Society for the Care of Orphans in the southern West Bank city of Hebron,0
"Israeli colonists tonight opened a road in privately-owned Palestinian land west of the town of Yatta, south of Hebron, said local sources 
Colonists opened a road on land owned by a local Palestinian resident to serve a nearby illegal settlement 
T",0
"An Israeli occupation court decided today to release 30-year-old Palestinian journalist Sumayya Jawabreh, from Nablus, after imposing harsh and retaliatory conditions on her and her journalistic work",0
A number of civilians were killed and others injured this evening in the ongoing brutal Israeli bombardment of various parts of the war-torn Gaza Strip,0
"Minister of Health, Mai Al-Kaila, Sunday sent an urgent distress call to the International Committee of the Red Cross in order to put pressure on stopping the escalating Israeli aggression against the Gaza Strip for the thirty-seventh day",0
The Israeli occupation forces Sunday evening closed the western street of the city of Tulkarm with dirt blocks,1
"Israeli colonial settlers Sunday evening attacked Palestinian’ vehicles on the Ramallah-Nablus road, causing damage to a number of them",0
"A Palestinian youth was Sunday injured by live bullets, and dozens of others suffocated with poisonous gas, during confrontations with the Israeli occupation forces in the town of Arraba, south of Jenin",0
"A number of Palestinian citizens, including children and women, were Sunday killed during bombing by occupation warplanes and artillery on a house east of Khan Yunis, in the south of the Gaza Strip",0
"Colonial Israeli settlers forcibly uprooted dozens of ancient olive trees today in the town of Kafr Al-Deek, in the occupied West Bank province of Salfit, according to local sources",0
"The Palestinian Red Crescent Society (PRCS) announced today that its Al-Quds Hospital in Gaza City has ceased all of its operations as a result of fuel shortages and the resulting power outage, amid a tight Israeli military siege",0
"A Palestinian young man identified as Montaser Mohammed Saif, 34, succumbed this morning to injuries inflicted by Israeli occupation forces' gunfire last night in the town of Barqa, north of Nablus, according to medical sources",0
"At least 21 Palestinians were arrested by the Israeli occupation forces in multiple raids in the occupied West Bank provinces of Ramallah, Hebron, Nablus, and Tulkarm, according to Palestinian security and local sources",0
"In an ongoing relentless Israeli onslaught on the northern, central, and southern regions of the Gaza Strip, Israeli airstrikes have murdered several Palestinians and injured many others injured during the last few hours",0
WHO said last night it has lost communication with its contacts in Al-Shifa Hospital in northern Gaza,0
"Israeli occupation forces shot and killed a Palestinian youth tonight and injured another one during a military attack on the city of Jenin and its refugee camp in the north of the occupied West Bank, according to medical sources",0
"Two Palestinians were shot and wounded by Israeli occupation forces tonight during confrontations that erupted near the village of Tana, to the east of Nablus in the occupied West Bank, according to local sources",0
"A series of Israeli airstrikes on residential buildings in Khan Yunis, southern Gaza, and the Nuseirat refugee camp in the central Gaza, resulted this evening in several casualties and injuries among Palestinian civilians",0
"A young Palestinian man was shot and killed by Israeli occupation forces this evening during an Israeli military attack into the town of Arraba, south of Jenin in the occupied West Bank, according to witnesses",0
"Four Palestinian civilians were injured today as colonial Israeli settlers attacked them while they were picking olives in their own land in the town of Jammain, south of Nablus in the occupied West Bank, according to local and medical sources",0
"Israeli warplanes and artillery are persisting in their relentless bombardment of the immediate vicinity surrounding the Al-Shifa Medical Complex in Gaza City, resulting in dozens of casualties and injuries",0
Dozens of civilians were brutally murdered and many others sustained injuries today in a series of Israeli airstrikes which targeted residential squares in various areas of the Gaza Strip,0
Minister of Health Mai Alkaila said today that 39 premature babies are at risk of death at Shifa Hospital in Gaza City if the power supply is cut off,0
"The Israeli occupation army prevented a Palestinian family from harvesting the olive crops in its land in the village of Madama, south of the northern West Bank city of Nablus",0
"The Israeli occupation army today detained at least 25 Palestinians, including minors, in raids across the occupied West Bank, according to the Prisoners’ Commission and the Prisoner’s Society",0
Two people were injured this morning during Israeli army raids in the occupied West Bank,0
At least 13 people were killed and dozens were wounded in Israeli airstrikes at homes in the north and central Gaza Strip,0
The Israeli occupation renewed tonight their attacks against the vicinity of Al-Shifa and the Indonesian hospitals in the Gaza Strip,0
"Israeli occupation forces tonight detained a 15-year-old Palestinian teenager in the town of Taqou’, southeast of Bethlehem, according to local activist Mustafa al-Baddan",0
"A Palestinian youth was shot and injured this evening in confrontations with Israeli forces in the town of Yabad, west of Jenin, in the northern occupied West Bank, according to WAFA correspondent",0
"Dozens of innocent civilians were killed and many others injured today in an Israeli bombardment targeting displaced individuals at Salah al-Din Street, south of Gaza City",0
"Colonial Israeli settlers, under the protection of the Israeli occupation army, attacked Palestinian farmers today during their olive harvest in the Masafer Yatta region, south of Hebron in the occupied West Bank, according to local sources",0
"Israeli occupation forces closed down today the Infinity advertising and promotion company in Hebron, south of the occupied West Bank, according to local sources",1
"In the early hours of this morning, Israeli occupation forces blew up two homes belonging to Mohammed and Saqer Shanteer, two Palestinian prisoners in Israeli jails, in the southern West Bank city of Hebron, according to local sources",0
The UN General Assembly's Committee on Economic and Financial Questions (Second Committee) has voted in favor of a resolution affirming the sovereignty of the Palestinian people over their natural resources,0
"A young Palestinian man sustained injuries tonight when Israeli occupation forces opened fire on his vehicle in the town of Ni'lin, located west of Ramallah in the occupied West Bank, according to local sources",0
"Israeli occupation forces carried out more airstrikes tonight on the Gaza Strip, targeting residential areas and causing casualties among the civilian population",0
"At least 11 Palestinians were wounded tonight by live ammunition fired by Israeli occupation forces in the towns of Beit Furik and Aqraba, to the south of Nablus in the occupied West Bank, according to local and medical sources",0
"The number of Palestinians murdered by Israeli occupation forces since the beginning of the Israeli military attack this morning on Jenin, north of the occupied West Bank, has risen to 14, according to medical sources",0
At least 21 Palestinians were killed and others were injured this evening in a series of Israeli airstrikes which targeted various residential areas in the central and southern Gaza Strip,0
"A number of civilians were killed and others were injured tonight in a violent Israeli bombardment that targeted the vicinity of the Indonesian Hospital in the northern Gaza Strip, according to local sources",0
"Two Palestinians, including a child, were injured in an attack by extremist Israeli settlers while the former were herding sheep in the village of Kisan, to the east of Bethlehem in the occupied West Bank, according to local sources",0
"Dozens of innocent civilians were brutally murdered this evening in a series of Israeli aerial and artillery strikes in various regions of the Gaza Strip, according to local sources",0
"A Palestinian was killed and 17 others sustained injuries from Israeli gunfire today during an Israeli raid into Balata refugee camp in the occupied West Bank city of Nablus, according to Palestinian security and medical sources",0
"Israeli occupation forces targeted this evening the Al Nasr Children's Hospital in Gaza with artillery bombardment, causing material damages, according to WAFA correspondent",0
"A Palestinian who was injured this morning in an Israeli army raid of Amari refugee camp in Ramallah has died of his wounds, according to the Ministry of Health",0
"At least 10 Palestinians were killed today and at least 20 others were injured, according to the Ministry of Health, in an Israeli army assault on Jenin refugee camp in the north of the West Bank",0
"The Israel Defense Forces says troops of the Nahal Infantry Brigade captured a Hamas stronghold, known as outpost 17, in west Jabaliya after 10 hours of fighting",1
"A rare delivery of emergency medical supplies and medicines has reached Al-Shifa hospital in the war-ravaged north of the Gaza Strip, the UN says, warning though that far more was needed",0
"A terrorist from Hamas’s elite Nukhba Force who was caught by Israel during the October 7 massacre told Shin Bet interrogators that he had received orders to kill Israeli children, Haaretz reports",1
Newly released footage taken from the GoPro camera of a Hamas gunman shows how members of the terror group captured an Arab Israeli man while wearing IDF uniforms,0
Egyptian President Abdel-Fattah el-Sissi reportedly rejected a proposal from CIA Director William Burns for Cairo to temporarily manage security in the Gaza Strip after the war until the Palestinian Authority is prepared to take over,0
"Israeli air strikes killed three pro-Iran fighters as they hit sites belonging to the powerful Lebanese Hezbollah group near the Syrian capital Damascus, a war monitor says",1
"Nine people affiliated with Iran-backed groups in Syria were killed on Thursday in a US strike on the eastern city of Deir Ezzor, a war monitor said",1
"Two Israelis were shot while driving near the northern West Bank settlement of Itamar in an apparent terror attack, the Magen David Adom emergency service says",0
Former prime minister Naftali Bennett met US National Security Adviser Jake Sullivan at the White House earlier today,1
New US Ambassador to Israel Jack Lew made his first visit to the Western Wall earlier this evening where he lit a candle in memory of those massacred in the Hamas terror onslaught on October 7,1
"The Israel Defense Forces says fighter jets struck a number of Hezbollah sites in southern Lebanon in response to recent rocket and missile attacks on the border 
The sites included several Hezbollah posts and sites housing “technological assets",1
White House National Security Council spokesman John Kirby says Palestinians “should be the determining voice” in deciding who will govern the Gaza Strip after the war is over,0
"In a meeting with local council leaders from West Bank settlements, Prime Minister Benjamin Netanyahu warns about a minority of extremists carrying out violent activity that could lead to an escalation in the area",0
IDF Spokesman Rear Adm  Daniel Hagari says the military has caused significant damage to the Hamas terror group’s aerial and naval forces,1
Prime Minister Benjamin Netanyahu repeats the Israeli policy that there will be no ceasefire in Gaza without the release of hostages,1
The Biden administration appears to move closer the Israeli position that the IDF will have to maintain a degree of security control over Gaza after its war aimed at eradicating Hamas,1
"The Israel Defense Forces in a statement says no hostile aircraft entered Israeli airspace from Lebanon, after sirens had sounded in the communities of Baram, Avivim and Yir’on",1
The Israel Defense Forces says it located and destroyed a Hamas tunnel adjacent to a UNRWA school in the northern Gaza Strip,1
The Israel Defense Forces releases new information on the operations of the 252nd Reserve Division in the Gaza Strip during Israel’s ground offensive which began late last month,1
"Talks are underway for the release of a dozen hostages held by Hamas, including six Americans, in return for a three-day ceasefire in the Gaza Strip, a source close to Hamas claims",0
Dutch Prime Minister Mark Rutte is en route to Israel to meet with Prime Minister Benjamin Netanyahu for the second time since the start of the war between Israel and Hamas,1
Minister Benny Gantz tells reporters that Israel has not set a time limit for its current Gaza ground operation to root out Hamas,1
A report in the semiofficial Egyptian news outlet Al-Akhbar claims that Cairo is close to reaching a deal for a humanitarian pause in fighting in Gaza in exchange for a swap of prisoners and hostages being held by Hamas,1
"Italy is sending a hospital ship that will be stationed off the coast of Gaza to aid the Palestinian population, Defense Minister Guido Crosetto announces",1
Hamas angrily accuses the United Nations agency for Palestinian refugees of “colluding” with Israel in the “forced displacement” of residents of Gaza,0
Foreign Minister Eli Cohen tells EU parliamentarians in Brussels that Iran is orchestrating attacks on Israel in order to stop the tide of normalization and peace in the region,0
The Israel Defense Forces says troops have found and destroyed some 130 tunnel shafts in the Gaza Strip since the ground operation began last month,1
"Israel’s war to wipe out Hamas in Gaza is “the war of the free world,” Israeli Foreign Minister Eli Cohen tells EU lawmakers in Brussels",1
The Israel Defense Forces says two soldiers were wounded by an anti-tank missile fired from Lebanon at troops in the area of the northern community of Dovev,0
"The Israel Defense Forces says it struck a Hamas anti-tank missile launch position in the Gaza Strip, killing in a second strike the operatives who attempted to flee",1
"In Japan, UK Foreign Secretary James Cleverly says “in the short term, it is inevitable that Israel    will need to have a security responsibility” in Gaza",1
"Emily Callahan, an American nurse who was in Gaza with Doctors without Borders (MSF), describes the reality in southern Gaza before she managed to cross through Rafah into Egypt a week ago",0
"Prime Minister Benjamin Netanyahu has reportedly scheduled a meeting with local leaders from the Gaza border region, his first since the Hamas attacks of October 7 and the outbreak of war",1
"Imran Hussain, the UK Labour party’s spokesman on workers’ rights, says he is resigning over party boss Keir Starmer’s refusal to advocate for a humanitarian ceasefire in Gaza",0
"The Israel Defense Forces says troops detained 37 wanted Palestinians, including 10 Hamas members, during overnight raids across the West Bank",1
"London’s Metropolitan Police says it is powerless to stop a pro-Palestinian rally from going ahead Saturday, despite the date falling on Armistice Day, when Brits honor their war dead",0
"The IDF says a siren that sounded minutes ago near the northern border town of Aramshe was a false alarm 
It does not say what triggered the alert",0
"The pace of Palestinian civilians fleeing the combat zone in northern Gaza has picked up as Israel’s air and ground campaign there intensifies, UN monitors say",0
The Israel Defense Forces says it has killed one of the top figures in Hamas’s weapons production apparatus in an overnight airstrike,1
"Police confirm sending hundreds of cops, Border Police troops and IDF soldiers into the Shuafat refugee camp near Jerusalem to raze the home of Muhammad Zalbani over a fatal stabbing attack in February",1
"Rocket warning sirens are activated in Kissufim, a kibbutz along the border with the Gaza Strip",0
"In response to reporters’ questions, US President Joe Biden confirms that during his phone call yesterday with Prime Minister Benjamin Netanyahu, he asked Israel to “pause” the fighting in Gaza against Hamas",0
Democratic Senator John Fetterman of Pennsylvania covers the wall of his office with posters of the Israelis taken hostage by Hamas in the Gaza-ruling terror group’s October 7 attack,1
The Israel Defense Forces says fighter jets struck Hezbollah sites in southern Lebanon in response to the rocket fire on northern Israel earlier,1
"A rocket fired from the Gaza Strip hits a home in the upscale central Israel town of Savion, without causing casualties 
Footage shows extensive damage to the home, reportedly caused by falling shrapnel",0
"Prime Minister Benjamin Netanyahu speaks by phone with French President Emmanuel Macron 
According to the Prime Minister’s Office, Netanyahu gave Macron an update on the war and thanked him for his ongoing support",1
"Rocket sirens are sounding in the Tel Aviv metropolis and the Rishon Lezion area for the second time in 35 minutes, with TV footage showing many rockets and some interceptions 
There are no immediate reports of impacts or injuries",0
The International Committee of the Red Cross says a humanitarian convoy carrying life-saving medical supplies has come under fire in Gaza City,0
The United States says it opposes Israel resuming long-term control of the Gaza Strip,0
"IDF Spokesman Rear Adm  Daniel Hagari says there will be no ceasefire as the military pushes forward with its ground offensive in the Gaza Strip 
“Hamas terrorists tell themselves that there will be a ceasefire  There won’t be one",1
"The Israel Defense Forces says fighting continued in the Gaza Strip today, with ground troops being assisted by aircraft to strike Hamas operatives",1
"Prime Minister Benjamin Netanyahu says the IDF has been reaching deeper into Gaza than Hamas ever imagined, and warns Lebanon’s Hezbollah that it would be making the “greatest mistake of its life” if it opens a new full-on war front",1
text,label
"Dozens of IDF soldiers are filmed chanting “Ahmad Tibi is dead” and “Ahmad Tibi is a son of a b**ch,” referencing the Arab Israeli lawmaker in a pair of clips from this week uploaded to social media",1
"Internet and phone services have collapsed in the Gaza Strip under intensified bombardment, largely cutting off its 2 3 million people from the outside world and each other",0
IDF Spokesman Rear Adm  Daniel Hagari says the military has ramped up airstrikes in the Gaza Strip in the last few hours and will continue to carry out ground operations,1
"The United Nations chief warns that Gaza faces “an unprecedented avalanche of human suffering” due to lack of food, water and power during Israeli bombing in response to the Hamas attack",0
"A foreign worker is moderately wounded after a rocket launched from the Gaza Strip in the latest barrage on central Israel landed in agricultural land near Rishon Lezion, medics say",1
"US Vice President Kamala Harris and Second Gentleman Douglas Emhoff met earlier today with families of Americans currently held hostage in Gaza, the White House says",1
"Reports coming from Gaza indicate communication networks in the Strip are down amid heavy Israeli bombardment 
The Hamas government says Israel “cut communications and most of the internet” across the Strip",0
"A major rocket barrage is fired from Gaza toward Israel’s south and center 
Sirens sounded in Ramat Gan, Modi’in, Rishon Lezion, Holon, Ashdod, Ashkelon and more 
There are no reports so far of impacts",1
Our Hebrew sister-site Zman Yisrael reports that several hospitals have been instructed by the Health Ministry to open wards in which to potentially receive released Israeli hostages,1
Iran’s foreign minister warns that Lebanese and Palestinian terror groups have their “finger on the trigger” in anticipation of an Israeli ground offensive in the Hamas-ruled Gaza Strip,0
"Palestinian media outlets report heavy Israeli airstrikes across the Gaza Strip, especially in its north 
Live footage shows plumes of smoke and fireballs rising above Gaza City",0
"The Israel Defense Forces says fighter jets were scrambled after an “aerial threat” was identified over the Red Sea this morning 
The Israeli Air Force intercepted the “hostile targets” which did not enter Israeli airspace, the IDF says",1
"Hamas denies Israel’s allegation that it hides its command centers under Gaza’s hospitals, rejecting it as “baseless",0
The Israel Defense Forces says a number of rockets fired from Lebanon toward Israeli territory landed in Syria,1
"The IDF issues a graphic overlay of a satellite image of Shifa Hospital, showing what it says are Hamas command centers hidden underneath the hospital",1
"In a briefing for reporters of international media outlets, IDF Spokesman Rear Adm  Daniel Hagari says the Hamas terror group’s main base of operations is under Shifa Hospital in Gaza City",1
"Several rockets launched from the Gaza Strip in the latest barrage landed in the southern coastal city of Ashkelon, local authorities say 
The Magen David Adom ambulance service says its medics are scanning for possible injuries",1
"Nearly half of Israelis are opposed to an “immediate” military ground invasion of the Gaza Strip, according to a survey published today that was cited by the daily newspaper Maariv",1
"The Hezbollah terror group launches anti-tank guided missiles and opens fire with light arms at an Israeli military position near Avivim, and against the Misgav Am area on the northern border",1
"Qatar-based Al Jazeera reports talks are advancing on a deal to release Israeli hostages in Gaza, which would include a ceasefire 
The report cannot be verified or corroborated",1
"Defense Minister Yoav Gallant says Israel expects to launch a ground offensive into Gaza soon that will be long and difficult, and aim to destroy a vast network of tunnels used by the territory’s Hamas rulers",1
"The Shin Bet says the head of the security agency, Ronen Bar, and IDF Chief of Staff, Lt  Gen  Herzi Halevi, toured the agency’s special operations command room today",1
"Overnight, troops of the Israeli Navy’s Shayetet 13 commando unit carried out a raid in the southern Gaza Strip from the sea, the Israel Defense Forces says",1
"The Hamas-run health ministry in Hamas-ruled Gaza says 7,326 people have been killed in the Palestinian territory since the eruption of war with Israel on October 7 
The latest death toll includes 3,038 children killed, a ministry statement claims",0
"The Magen David Adom emergency service reports that there are no injuries from the second barrage toward Tel Aviv and areas south and east, aside from a number of people hurt while running to bomb shelters",1
"The Hamas’s al-Qassam Brigades claims responsibility for the second barrage to target the Tel Aviv area in under half an hour, after also claiming the first",1
"Sirens are sounding again in Tel Aviv as well as the Shfela (Judean lowlands) area southeast of the city 
Suburbs east of Tel Aviv are also included in the alert",1
"Video shows the moment a rocket appears to hit a building in Tel Aviv, with a large fireball going up 
Footage shows the moment of the rocket impact in Tel Aviv pic twitter",1
"Hamas’s Al-Qasam Brigades have taken responsibility for the rocket barrage fired at Tel Aviv 
Video shows smoke rising from a building apparently damaged by the rocket fire 
Reports of a direct rocket impact in Tel Aviv pic twitter",1
"Magen David Adom head Eli Bin tells Channel 12 news that there are initial reports of a rocket hitting a building in Tel Aviv 
The channel reports at least eight other rockets were intercepted",1
"Rocket sirens sound in the Tel Aviv area, including suburbs of the city 
Several interceptions are captured by TV cameras 
The sirens are followed by rocket alarms in areas just to the north of Gaza",1
"Rocket sirens are sounding in Ashdod 
The attack appears to be the first outside the immediate area abutting Gaza since last night 
There are no immediate reports of injuries or damage",1
The Israeli military releases what it says is a recording of a call between Hamas terrorists during their murderous rampage through Israel on October 7,1
"The United States has expanded its effort to cut off funding for Hamas, announcing a second round of sanctions against people and organizations linked to the group since it launched an attack on Israel that killed more than 1,400 people",1
The head of the UN agency for Palestinian refugees is warning that remaining public services in besieged Gaza are collapsing fast and that people in the territory gripped by war now face food shortages,0
"The Israel Defense Forces says it has killed the commander of Hamas’s West Khan Younis Battalion, Madhat Mubasher, in an overnight airstrike in the Gaza Strip",1
"A Washington Post analysis, using triangulated videos and other data, appears to confirm Israel’s contention that the blast at al-Ahli hospital on October 17 was not caused by an Israeli airstrike, but rather a misfired Palestinian rocket",1
"At least 233 hostages were kidnapped and taken to the Gaza Strip on October 7, the IDF says, raising the number from 228 announced a day earlier 
IDF spokesman Rear Adm",1
"A missile strike in the Egyptian Red Sea town of Taba originated from “the Red Sea area,” IDF Spokesman Rear Adm  Daniel Hagari says, in an apparent reference to Yemen 
“In the last few hours, an aerial threat was detected in the Red Sea area",1
"The Israel Defense Forces confirms it killed Ayser Mohammad Al-Amer, a field commander in the Palestinian Islamic Jihad’s Jenin wing, during clashes in the Jenin refugee camp overnight",1
"Qatari Ambassador to the US Meshal bin Hamad al Thani has spoken with an Israeli man whose wife and three children are being held hostage by Hamas in Gaza, the Ynet news website reports",1
"Hamas needs to find where all the people kidnapped by Palestinian terrorists during their attack on southern Israel on October 7 have been stashed, according to a member of a Hamas delegation visiting Russia",0
"A small Israeli military surveillance drone crashed in the Zeitoun neighborhood of Gaza City, according to Palestinian media reports",0
"Four Palestinians were killed and at least 12 more injured as Israeli forces raided West Bank cities overnight, the official Palestinian Wafa news agency reports",1
"Israel overnight sent tanks and troops into the Gaza Strip for a second limited incursion in as many nights, the Israel Defense Forces says, striking Hamas operatives and sites",1
"An Israeli soldier wounded during the Hamas attack in southern Israel on October 7 died of his wounds yesterday, the military says 
He is named as Sgt  Shoam Moshe Ben-Harush, 20, a soldier in the Nahal Brigade’s reconnaissance unit, from Hispin",1
"The government is slated to advance new measures that will allow police to use live fire against Israeli citizens who are blocking roads or entrances to towns during a “multi-front war,” the Kan public broadcaster reports",1
Interior Minister Moshe Arbel pens a letter to Givatayim mayor Ran Kunik urging him to reverse a decision to cease all construction work in the town in order to prevent construction workers who are mostly Arab from entering,1
"Israel has informed Qatari mediators that in exchange for the release of a significant number of hostages from Gaza, it is prepared to give something in exchange, the Kan public broadcaster reports",1
"Jordanian Foreign Minister Ayman Safadi, speaking at a session of the UN General Assembly on behalf of 22 Arab countries, accuses Israel of “making Gaza a perpetual hell on Earth",0
Family members of six American citizens trapped in Gaza plead for US President Joe Biden to help their relatives get out from what started as a long-awaited vacation and turned into a horrific nightmare.,0
"EU leaders call for “humanitarian corridors and pauses” to get aid into Gaza, after hours of negotiations at a summit of the bloc in Brussels.",1
"A rocket launched from the Gaza Strip in the latest barrage landed near a highway near Rehovot in central Israel, setting fire to a utility pole 
There have been reports of widespread power outages in the area.",0
Pentagon spokesman Pat Ryder says that approximately 900 US troops are either in or on their way to the Middle East — but not Israel — as part of “efforts to deter a broader conflict and further bolster us force protection capabilities.,0
"Air raid sirens sound across central Israel, including in Tel Aviv, Bnei Brak, Petah Tikva, Lod, Rishon Lezion, Holon, Rehovot and many other cities.",0
Cyprus President Nikos Christodoulides says the island nation is ready to act as a hub for humanitarian aid to the Gaza Strip.,1
"IDF spokesman Rear Adm  Daniel Hagari reiterates that no fuel is being allowed into Gaza, amid reports that the government is considering a deal to allow in fuel in exchange for a large release of captives being held by Hamas.",0
"IDF Spokesman Rear Adm  Daniel Hagari says the army will continue limited ground raids in the Gaza Strip, after last night infantry forces and tanks operated for a number of hours over the border fence to attack Hamas positions and members.",0
"Iran’s foreign minister says Hamas is ready to release hostages abducted from Israel, and that Tehran can play a role in an exchange deal.",0
"Yossi Shelley, the director of the Prime Minister’s Office, reportedly has said behind closed doors that many people are to blame for the failures that led to the October 7 Hamas massacre — but not Prime Minister Benjamin Netanyahu.",0
"As Israel’s public frustration with Russia grows, the Foreign Ministry scolds Moscow for hosting Hamas leaders today 
“Hamas is a terrorist organization worse than ISIS,” tweets ministry spokesman Lior Haiat.",1
Spanish acting Prime Minister Pedro Sánchez calls for an international peace conference on the Middle East conflict to take place within six months with the aim of resolving the Israel-Hamas war.,0
The Russian Foreign Ministry says it discussed the release of hostages in the Gaza Strip and the evacuation of Russian nationals and other foreign citizens with a Hamas representative who visited Moscow today.,0
The Israel Defense Forces says it has killed three senior commanders in Hamas’s Daraj-Tuffah Battalion in an airstrike in the Gaza Strip today.,1
"Defense Minister Yoav Gallant vows that Israel will win the war against Hamas in the Gaza Strip, and promises a “supreme effort” to return the more than 200 hostages held by the terror group  He says a ground operation is close at hand.",1
A senior Hamas official tells The Associated Press that the terror group had expected stronger intervention from Hezbollah in its war with Israel.,0
President Isaac Herzog meets in the southern town of Rahat with family members of Bedouins held captive by Hamas in Gaza.,0
